Mag,Long,Lat,Depth,Year,Mo,Day,Hr,Min,Sec,Cat,Depthneg
1.29,-112.4217,41.8918,8,2010,9,12,22,12,4.99,10,-8
0.64,-112.8278,41.5843,8,2010,10,14,4,4,14.45,10,-8
2.09,-111.9292,38.9087,8.1,2000,3,8,15,12,9.66,10,-8.1
-0.47,-111.5822,40.6327,8.1,2000,3,27,8,54,52.61,10,-8.1
-0.25,-111.5873,40.6577,8.1,2000,5,28,6,45,46.51,10,-8.1
2.41,-112.5358,41.9038,8.1,2000,8,2,7,55,5.59,10,-8.1
0.92,-111.6888,41.6635,8.1,2000,10,29,2,22,54.1,10,-8.1
1.46,-112.8737,41.416,8.1,2000,12,26,7,5,47.79,10,-8.1
0.2,-111.3247,40.508,8.1,2001,6,24,0,6,12.61,10,-8.1
0.98,-112.4485,38.552,8.1,2002,2,22,23,10,36.38,10,-8.1
1.24,-112.611,41.8837,8.1,2002,9,13,17,40,3.69,10,-8.1
1.71,-111.5855,42.4808,8.1,2002,11,4,2,34,33.79,10,-8.1
0.65,-112.42,41.9135,8.1,2002,12,1,7,50,1.11,10,-8.1
0.64,-111.5358,40.7237,8.1,2002,12,5,15,41,17.28,10,-8.1
0.36,-112.3672,41.439,8.1,2003,2,13,5,37,11.14,10,-8.1
1.91,-112.5568,41.9003,8.1,2003,4,27,0,34,30.18,10,-8.1
0.32,-111.4855,40.4177,8.1,2003,5,27,3,3,1.2,10,-8.1
-0.08,-111.2643,40.5792,8.1,2003,6,19,17,35,12.95,10,-8.1
2.01,-111.5023,40.8707,8.1,2003,7,8,11,59,50.09,10,-8.1
0.63,-112.108,41.6765,8.1,2003,7,9,12,30,0.76,10,-8.1
0.31,-111.3368,40.492,8.1,2003,7,21,19,32,36.64,10,-8.1
1.6,-112.037,40.7493,8.1,2003,12,17,19,31,32.52,10,-8.1
1.1,-112.0563,40.726,8.1,2003,12,20,1,40,55.39,10,-8.1
1.23,-112.8603,41.6952,8.1,2004,2,12,22,51,37.35,10,-8.1
0.9,-111.7358,41.4532,8.1,2004,3,6,21,39,16.26,10,-8.1
1.41,-111.4122,39.5947,8.1,2004,3,17,9,26,2.64,10,-8.1
0.7,-112.3812,41.9193,8.1,2004,7,11,16,48,57.15,10,-8.1
2.35,-112.3413,36.8283,8.1,2004,9,21,19,38,12.76,10,-8.1
1.18,-112.8367,41.7045,8.1,2004,10,19,11,7,6.09,10,-8.1
0.99,-111.7832,40.7957,8.1,2004,11,13,7,35,50.52,10,-8.1
0.82,-111.7752,40.7968,8.1,2004,11,13,8,41,24.04,10,-8.1
1.11,-111.4598,42.2453,8.1,2005,4,13,14,33,35.66,10,-8.1
2.23,-112.5433,37.5237,8.1,2005,6,26,3,8,4.3,10,-8.1
1.8,-111.5983,40.6362,8.1,2005,8,15,16,18,43.58,10,-8.1
1.41,-111.486,39.4758,8.1,2005,11,15,6,3,56.75,10,-8.1
1.33,-112.5125,37.9048,8.1,2006,1,6,21,39,0.81,10,-8.1
1.25,-113.0738,37.8412,8.1,2006,3,16,15,7,22.58,10,-8.1
0.95,-111.5408,42.4098,8.1,2006,6,30,17,10,49.59,10,-8.1
0.77,-112.5338,41.883,8.1,2006,8,20,9,1,59.26,10,-8.1
1.06,-112.8338,41.4523,8.1,2006,11,28,2,19,56.48,10,-8.1
1.07,-111.6597,41.7367,8.1,2006,11,29,9,54,6.73,10,-8.1
0.87,-112.327,41.6425,8.1,2007,9,1,23,46,21.02,10,-8.1
1.47,-111.6615,41.6777,8.1,2007,9,17,19,30,53.97,10,-8.1
0.21,-112.2098,41.8173,8.1,2008,2,2,2,4,46.07,10,-8.1
1.42,-112.32,37.5302,8.1,2008,6,8,19,30,11.98,10,-8.1
1.4,-112.2727,37.5245,8.1,2008,9,9,14,7,38.36,10,-8.1
1.27,-112.0013,39.6403,8.1,2008,9,29,19,32,24.25,10,-8.1
1.5,-112.2103,38.2415,8.1,2008,11,14,13,25,46.29,10,-8.1
0.75,-112.3888,41.7065,8.1,2008,11,20,14,43,19,10,-8.1
0.67,-112.3917,41.7167,8.1,2008,11,21,9,55,18.08,10,-8.1
1.03,-111.5053,41.8887,8.1,2009,1,2,5,21,6.95,10,-8.1
1.26,-112.5453,42.1258,8.1,2009,3,21,12,18,41.45,10,-8.1
2.77,-111.5075,40.5813,8.1,2009,4,2,3,59,22.2,10,-8.1
0.88,-112.3977,41.9097,8.1,2009,6,20,13,58,49.3,10,-8.1
1.4,-112.3953,41.9082,8.1,2009,6,20,15,28,40.23,10,-8.1
2.29,-110.0805,41.4055,8.1,2009,8,7,16,53,7.99,10,-8.1
2.06,-112.6167,41.8835,8.1,2009,8,17,7,39,24.36,10,-8.1
1.8,-111.5075,39.0037,8.1,2010,4,20,9,27,4.17,10,-8.1
2.24,-112.6543,41.837,8.2,2000,7,9,20,35,18.56,10,-8.2
0.1,-111.3282,40.5033,8.2,2000,12,12,7,16,59.52,10,-8.2
0.89,-111.919,40.378,8.2,2001,5,25,23,12,41.75,10,-8.2
1.37,-112.3588,41.9133,8.2,2001,8,29,16,11,54.68,10,-8.2
3.08,-111.6303,41.7678,8.2,2002,5,11,6,30,51.29,10,-8.2
0.46,-112.0413,40.6983,8.2,2002,6,27,0,1,51.33,10,-8.2
0.65,-112.4503,38.449,8.2,2002,6,29,0,1,45.96,10,-8.2
0.93,-112.4848,41.8407,8.2,2002,7,22,5,50,39.72,10,-8.2
2.3,-113.0208,37.8377,8.2,2002,9,27,5,2,35.82,10,-8.2
2.22,-110.522,39.2072,8.2,2002,10,1,11,41,39.73,10,-8.2
-9.99,-111.582,40.731,8.2,2002,11,4,4,42,23.74,10,-8.2
0.02,-111.6735,40.7905,8.2,2002,11,23,14,41,41.17,10,-8.2
1,-112.1913,38.5822,8.2,2003,5,25,3,25,50.62,10,-8.2
0.1,-111.3713,40.4812,8.2,2003,8,25,19,1,37.56,10,-8.2
0.31,-111.3355,40.4987,8.2,2003,9,1,18,19,9.57,10,-8.2
1.45,-112.697,38.229,8.2,2004,2,20,4,35,28.53,10,-8.2
0.93,-112.6793,41.7982,8.2,2004,4,13,6,54,49.66,10,-8.2
1,-112.6848,41.7962,8.2,2004,7,25,3,37,33.25,10,-8.2
1.06,-111.7735,40.8048,8.2,2004,11,12,15,1,50.96,10,-8.2
1.2,-111.777,40.7912,8.2,2004,11,12,17,36,5.78,10,-8.2
1.63,-112.6152,41.8573,8.2,2004,12,11,13,35,24.83,10,-8.2
1.15,-112.5612,41.9133,8.2,2005,3,31,13,24,50.97,10,-8.2
1.28,-112.5698,41.9123,8.2,2005,3,31,15,46,28.59,10,-8.2
0.67,-111.4442,40.3305,8.2,2005,4,2,19,15,0.01,10,-8.2
0.3,-111.3347,40.5025,8.2,2005,6,4,7,22,18.87,10,-8.2
0.54,-111.5625,40.716,8.2,2005,11,4,9,17,45.21,10,-8.2
1.95,-111.6623,40.7562,8.2,2006,5,21,22,50,10.08,10,-8.2
2.75,-111.4227,41.4155,8.2,2006,6,5,2,51,4.47,10,-8.2
0.65,-111.5818,40.6457,8.2,2006,6,5,17,14,50.57,10,-8.2
0.43,-111.3098,40.5172,8.2,2007,2,8,21,48,26.33,10,-8.2
1.24,-111.37,40.509,8.2,2007,6,29,13,26,43.3,10,-8.2
0.74,-111.6442,38.7372,8.2,2007,7,18,9,20,17.82,10,-8.2
0.83,-112.3193,41.6428,8.2,2007,9,2,16,58,25.45,10,-8.2
0.57,-112.3133,41.645,8.2,2007,9,2,18,4,0.29,10,-8.2
1.95,-111.6438,41.0268,8.2,2007,9,2,18,48,22.89,10,-8.2
1.43,-111.5917,40.8758,8.2,2007,10,24,23,25,4.68,10,-8.2
2.05,-112.2167,41.8077,8.2,2008,2,10,18,13,43.78,10,-8.2
1.71,-112.7775,38.0727,8.2,2008,4,1,12,55,11.45,10,-8.2
1.85,-113.1013,38.2268,8.2,2008,4,11,9,5,44.22,10,-8.2
1.62,-111.9502,39.3385,8.2,2008,4,22,16,19,21.68,10,-8.2
2.21,-112.2102,41.4113,8.2,2008,7,5,20,30,21.34,10,-8.2
1.37,-111.3713,40.322,8.2,2008,10,19,6,54,28.19,10,-8.2
1.71,-112.3203,37.5242,8.2,2009,2,8,15,46,47.02,10,-8.2
1.49,-112.2063,41.8193,8.2,2009,6,19,3,36,14.46,10,-8.2
1.06,-112.3933,41.919,8.2,2009,6,20,8,50,35.56,10,-8.2
1.15,-112.7273,41.8672,8.2,2009,9,4,17,29,16.26,10,-8.2
3.13,-111.5393,40.8808,8.2,2009,11,19,12,24,52.09,10,-8.2
1.41,-112.8753,41.6798,8.2,2010,7,3,3,28,59.4,10,-8.2
0.29,-111.7098,41.4573,8.2,2010,7,23,16,10,3.78,10,-8.2
2.07,-112.5698,41.9362,8.3,2000,3,9,20,3,21.14,10,-8.3
2.02,-111.1583,37.5625,8.3,2000,5,7,4,32,16.07,10,-8.3
1.92,-111.646,41.6675,8.3,2000,5,10,5,58,50.11,10,-8.3
1.48,-112.3742,37.4767,8.3,2001,6,27,9,26,54.41,10,-8.3
-0.43,-111.4042,40.6122,8.3,2002,6,27,23,49,23.03,10,-8.3
2.92,-111.6007,41.6937,8.3,2002,7,21,3,40,48.69,10,-8.3
1.01,-111.4603,40.6403,8.3,2002,10,22,19,14,5.62,10,-8.3
0.96,-112.762,41.8075,8.3,2002,11,8,22,47,54.88,10,-8.3
1.6,-112.1993,42.2147,8.3,2002,11,17,23,23,59.7,10,-8.3
2.28,-112.3717,41.867,8.3,2003,5,11,20,19,57.82,10,-8.3
1.03,-112.1948,38.5753,8.3,2003,5,25,7,57,30.52,10,-8.3
0.16,-111.3383,40.4997,8.3,2003,8,29,10,32,49.41,10,-8.3
2.9,-111.773,36.9545,8.3,2003,11,23,11,44,28.45,10,-8.3
1.65,-111.9472,38.9768,8.3,2003,12,26,21,1,7.65,10,-8.3
1.22,-111.4143,39.5977,8.3,2004,3,15,17,36,7.5,10,-8.3
0.33,-112.4658,41.8288,8.3,2004,4,18,8,44,31,10,-8.3
1.29,-111.473,41.0422,8.3,2004,8,12,15,5,36.03,10,-8.3
1.2,-111.7902,40.7938,8.3,2004,11,12,15,17,3.28,10,-8.3
2.21,-111.778,40.804,8.3,2004,11,13,7,52,22.73,10,-8.3
0.66,-112.566,41.9135,8.3,2005,3,31,12,21,19.57,10,-8.3
-0.2,-112.5452,41.8892,8.3,2005,3,31,13,24,40.83,10,-8.3
1.51,-112.5445,37.5222,8.3,2005,6,28,15,32,27.14,10,-8.3
3.01,-113.7445,39.8857,8.3,2005,9,22,7,12,47.85,10,-8.3
1.32,-112.5547,41.4368,8.3,2006,2,8,23,17,14.51,10,-8.3
1.21,-111.8483,39.0762,8.3,2006,6,23,0,38,48.47,10,-8.3
1.39,-111.8782,39.101,8.3,2006,9,23,20,30,30.28,10,-8.3
1.01,-111.71,41.6663,8.3,2006,10,10,1,25,59.48,10,-8.3
1.32,-111.659,41.6903,8.3,2006,10,19,15,10,58.15,10,-8.3
0.63,-112.5555,41.8965,8.3,2006,11,1,20,7,33.5,10,-8.3
0.24,-111.4348,40.3922,8.3,2007,2,14,2,18,46.17,10,-8.3
1.15,-111.7262,40.202,8.3,2007,3,4,1,0,31.89,10,-8.3
0.81,-112.044,40.6697,8.3,2007,5,20,19,39,24.8,10,-8.3
1.15,-113.0188,37.5747,8.3,2007,9,13,13,59,0.22,10,-8.3
0.64,-112.207,41.82,8.3,2008,2,1,21,50,44.57,10,-8.3
1.64,-112.3213,37.5293,8.3,2008,5,22,15,49,22.39,10,-8.3
1.81,-112.3202,37.5302,8.3,2008,6,21,2,39,22.17,10,-8.3
1.53,-112.322,37.5312,8.3,2008,9,9,15,12,20.16,10,-8.3
1.75,-112.3277,37.5255,8.3,2008,9,9,23,5,50.19,10,-8.3
0.91,-112.3837,41.708,8.3,2008,10,23,5,1,43.29,10,-8.3
1.22,-112.239,38.2923,8.3,2008,11,4,6,19,13.95,10,-8.3
1.45,-112.3125,37.5315,8.3,2008,11,17,10,28,9.68,10,-8.3
1.07,-112.6805,41.8228,8.3,2009,2,1,11,12,19.89,10,-8.3
-0.29,-112.3982,41.9242,8.3,2009,6,20,11,45,29.63,10,-8.3
0.54,-112.2137,41.8285,8.3,2009,8,6,18,33,33.48,10,-8.3
0.76,-112.3863,41.457,8.3,2010,3,18,3,47,17.29,10,-8.3
0.96,-111.9867,40.4793,8.3,2010,5,5,5,19,34.19,10,-8.3
1.34,-111.8853,40.039,8.3,2010,10,25,20,26,52.86,10,-8.3
1.13,-112.1413,41.4652,8.3,2010,11,10,4,2,24.13,10,-8.3
0.69,-111.7922,40.7845,8.3,2010,11,19,16,35,13.51,10,-8.3
1.59,-112.9452,37.0408,8.4,2000,7,20,23,52,4.63,10,-8.4
-0.23,-111.5845,40.6325,8.4,2000,7,21,23,47,8.7,10,-8.4
1.69,-111.6257,41.3068,8.4,2000,11,20,10,44,27.01,10,-8.4
2.09,-112.5455,41.887,8.4,2000,11,27,22,19,58.1,10,-8.4
0.44,-111.3383,40.4955,8.4,2000,12,11,7,5,11.63,10,-8.4
1.12,-112.3262,41.8423,8.4,2001,2,6,3,25,40.26,10,-8.4
0.32,-111.156,40.4808,8.4,2001,6,15,12,26,6.77,10,-8.4
-0.02,-111.3185,40.5093,8.4,2001,6,22,12,14,56.23,10,-8.4
1.63,-112.815,41.7362,8.4,2001,11,22,1,51,41.75,10,-8.4
1.39,-113.8152,37.2357,8.4,2002,9,17,10,14,59.37,10,-8.4
1.63,-111.5507,42.174,8.4,2002,10,2,2,17,7.78,10,-8.4
1.28,-112.4987,41.847,8.4,2002,11,1,3,21,34.05,10,-8.4
2.27,-111.6652,41.6432,8.4,2002,11,3,22,50,20.1,10,-8.4
0.56,-111.3927,40.3155,8.4,2002,11,4,11,22,3.77,10,-8.4
0.86,-111.7742,39.9127,8.4,2002,11,13,8,37,57.32,10,-8.4
1.21,-111.6298,41.3132,8.4,2004,6,15,3,56,31.97,10,-8.4
1.79,-111.9793,40.4675,8.4,2004,8,25,4,21,33.66,10,-8.4
1.89,-111.777,40.8058,8.4,2004,11,12,14,51,56.13,10,-8.4
0.99,-112.6235,41.865,8.4,2004,12,11,13,30,3.08,10,-8.4
0.93,-112.6258,41.8648,8.4,2004,12,11,14,41,20.34,10,-8.4
1.36,-112.6215,41.8683,8.4,2004,12,17,0,51,43.56,10,-8.4
0.89,-111.5827,40.6425,8.4,2005,2,20,0,49,26.55,10,-8.4
2.7,-112.308,36.985,8.4,2005,6,24,20,1,41.87,10,-8.4
1.27,-111.599,40.6372,8.4,2005,8,15,16,43,46.96,10,-8.4
1.77,-112.5467,37.5257,8.4,2005,8,17,2,1,46.28,10,-8.4
0.85,-111.562,40.715,8.4,2005,11,4,9,17,24.21,10,-8.4
0.64,-112.4235,41.8905,8.4,2006,6,21,17,37,11.81,10,-8.4
0.82,-112.3953,41.8662,8.4,2007,1,2,6,23,22.42,10,-8.4
1.08,-111.3962,40.6937,8.4,2007,3,9,15,47,47.74,10,-8.4
0.52,-111.6773,41.6642,8.4,2007,4,26,6,10,34.8,10,-8.4
0.39,-111.4682,40.7268,8.4,2007,5,24,8,33,43.83,10,-8.4
0.84,-110.683,39.534,8.4,2007,7,25,4,59,49.65,10,-8.4
2.27,-111.5068,42.3037,8.4,2007,9,16,0,6,35.34,10,-8.4
1.36,-111.4985,40.959,8.4,2007,10,9,5,59,0.53,10,-8.4
0.61,-112.3095,41.7655,8.4,2007,11,16,11,3,48.73,10,-8.4
1.27,-111.2808,39.933,8.4,2008,1,14,22,15,24.46,10,-8.4
1.94,-112.8637,41.563,8.4,2008,2,5,13,38,42.02,10,-8.4
2.34,-112.2157,41.8115,8.4,2008,2,9,3,42,16.06,10,-8.4
0.49,-111.8273,41.4605,8.4,2008,2,14,19,7,50.41,10,-8.4
1.37,-112.7862,38.0783,8.4,2008,4,1,12,44,38.21,10,-8.4
2.83,-111.4753,39.5052,8.4,2008,6,5,13,7,42.48,10,-8.4
1.19,-111.3728,42.3005,8.4,2008,8,20,15,20,15.49,10,-8.4
1.6,-112.3173,37.5252,8.4,2008,8,30,7,24,41.2,10,-8.4
0.99,-113.1263,37.4483,8.4,2008,9,1,15,59,16.96,10,-8.4
1.45,-112.3145,37.5267,8.4,2008,9,1,23,55,53.34,10,-8.4
0.93,-111.5435,38.7453,8.4,2009,5,2,3,43,21.78,10,-8.4
1.6,-111.4975,38.795,8.4,2009,6,11,4,28,4.86,10,-8.4
2.94,-112.8283,40.4098,8.4,2009,8,13,21,0,52.93,10,-8.4
0.86,-111.5575,42.2473,8.4,2009,10,25,11,52,20.03,10,-8.4
0.77,-111.7032,41.408,8.4,2010,8,4,6,55,24.45,10,-8.4
0.47,-112.3737,41.8717,8.4,2010,11,3,22,22,28.83,10,-8.4
1.57,-111.1138,39.8342,8.4,2010,12,19,13,15,23.05,10,-8.4
0.56,-111.5512,40.7928,8.5,2000,4,3,8,57,0.59,10,-8.5
1.61,-114.1533,37.9518,8.5,2000,4,13,13,56,37.84,10,-8.5
1.13,-112.8333,41.4535,8.5,2000,5,20,11,53,20.54,10,-8.5
0.99,-112.8288,41.4535,8.5,2000,5,27,9,55,6.91,10,-8.5
1.99,-111.6303,41.3013,8.5,2000,11,20,11,28,0.01,10,-8.5
1.57,-111.3525,40.4962,8.5,2001,6,16,6,33,1.72,10,-8.5
0.08,-111.3328,40.5048,8.5,2001,7,12,10,35,3.57,10,-8.5
0.2,-112.1292,41.4935,8.5,2001,10,17,0,21,31.71,10,-8.5
1.82,-111.5837,41.7557,8.5,2001,11,3,15,57,41.41,10,-8.5
1.07,-112.4822,41.8133,8.5,2002,7,12,6,56,2.8,10,-8.5
1.2,-112.4913,41.8445,8.5,2002,7,22,7,47,17.92,10,-8.5
1.71,-112.4893,41.8388,8.5,2002,7,22,7,51,17.19,10,-8.5
1.36,-111.9663,40.4602,8.5,2002,11,4,7,23,26.46,10,-8.5
1.63,-111.4932,38.8867,8.5,2002,11,8,2,44,50.96,10,-8.5
1.16,-112.191,38.5805,8.5,2003,5,25,6,12,8.24,10,-8.5
0.91,-112.1983,38.575,8.5,2003,5,25,7,40,28.06,10,-8.5
0.98,-113.0233,37.8505,8.5,2003,7,3,9,9,16.59,10,-8.5
0.64,-111.336,40.4925,8.5,2003,7,18,14,11,53.21,10,-8.5
0.24,-111.3412,40.498,8.5,2003,8,28,23,36,43.33,10,-8.5
1.47,-112.9422,37.7482,8.5,2003,12,4,20,39,21.67,10,-8.5
1.71,-112.036,40.7465,8.5,2003,12,17,18,39,17.58,10,-8.5
1.56,-111.9388,38.9848,8.5,2003,12,27,7,9,26.95,10,-8.5
1.16,-111.6217,40.9665,8.5,2004,2,27,12,46,19.5,10,-8.5
0.97,-112.0885,42.146,8.5,2004,10,30,7,28,50.61,10,-8.5
2.05,-111.778,40.8043,8.5,2004,11,12,21,20,41.1,10,-8.5
1.41,-113.1348,37.719,8.5,2004,12,18,18,21,50.45,10,-8.5
1.56,-112.727,37.342,8.5,2005,1,25,4,18,56.38,10,-8.5
0.78,-112.3843,41.877,8.5,2005,7,15,23,11,41.04,10,-8.5
-0.13,-112.0275,41.1015,8.5,2005,8,22,1,41,1.61,10,-8.5
1.81,-112.5723,41.912,8.5,2006,10,12,20,56,18.1,10,-8.5
1.26,-112.374,37.7365,8.5,2006,11,9,9,42,28.43,10,-8.5
0.75,-111.6902,42.0413,8.5,2007,1,23,6,45,31.35,10,-8.5
0.61,-112.1588,40.8092,8.5,2007,5,15,18,45,54.21,10,-8.5
1.4,-111.6497,41.2535,8.5,2007,5,19,1,16,41.65,10,-8.5
1.72,-112.5552,42.1295,8.5,2007,11,21,4,50,4.71,10,-8.5
1.43,-112.5518,42.1312,8.5,2007,11,21,5,9,20.3,10,-8.5
0.62,-112.3822,41.7258,8.5,2008,4,30,12,7,50.75,10,-8.5
1.53,-112.3133,37.5305,8.5,2008,6,2,20,29,38.98,10,-8.5
0.8,-112.3947,41.7085,8.5,2008,10,23,13,24,8.89,10,-8.5
0.26,-112.2043,41.8233,8.5,2009,6,4,0,2,19.7,10,-8.5
1.08,-111.979,40.4787,8.5,2010,6,10,16,35,44.9,10,-8.5
1.41,-111.627,41.0787,8.5,2010,7,16,6,50,35.64,10,-8.5
1.2,-113.1217,37.4573,8.5,2010,10,12,14,25,41.2,10,-8.5
1.65,-112.6155,42.0245,8.6,2000,8,30,11,17,12.09,10,-8.6
1.25,-111.3728,40.483,8.6,2000,9,21,5,3,9.99,10,-8.6
0.28,-111.3453,40.4942,8.6,2000,12,10,23,29,44.93,10,-8.6
0.44,-111.335,40.4977,8.6,2000,12,11,1,51,44.47,10,-8.6
1.59,-113.0303,37.8905,8.6,2001,1,28,21,6,4.01,10,-8.6
0.85,-111.321,40.5098,8.6,2001,7,12,11,36,21.77,10,-8.6
-0.11,-111.5852,40.6412,8.6,2001,10,21,3,21,33.35,10,-8.6
2.78,-111.5998,41.5558,8.6,2002,2,10,7,48,6.77,10,-8.6
1.32,-113.3512,37.6023,8.6,2002,7,18,4,28,29.7,10,-8.6
0.69,-112.4843,41.8328,8.6,2002,7,22,9,2,45.39,10,-8.6
1.96,-111.476,41.0888,8.6,2002,11,11,6,20,27.76,10,-8.6
1.54,-111.4873,40.8502,8.6,2002,12,17,23,51,6.45,10,-8.6
1.06,-112.0802,38.614,8.6,2003,5,14,16,42,51.72,10,-8.6
0.77,-112.1792,38.562,8.6,2003,5,25,4,12,41.33,10,-8.6
0.77,-112.317,41.7957,8.6,2003,6,2,14,41,48.38,10,-8.6
0.43,-111.3373,40.495,8.6,2004,2,22,10,28,19.01,10,-8.6
0.62,-112.4902,38.4345,8.6,2004,2,29,20,38,33.23,10,-8.6
1.06,-112.4583,41.8177,8.6,2004,4,18,3,32,15.63,10,-8.6
1.36,-112.6415,42.0295,8.6,2005,1,18,3,59,49.57,10,-8.6
1.32,-112.1827,38.2772,8.6,2005,2,1,12,10,7.48,10,-8.6
1.88,-112.5545,37.5195,8.6,2005,6,24,10,5,13.02,10,-8.6
1.43,-111.5643,40.7105,8.6,2005,11,4,9,13,42.27,10,-8.6
2.15,-111.4813,40.7027,8.6,2005,12,27,21,55,57.14,10,-8.6
0.75,-112.4092,41.9563,8.6,2006,5,12,9,9,49.3,10,-8.6
1.96,-111.662,41.7347,8.6,2006,12,1,4,15,7.68,10,-8.6
1.94,-111.6335,41.5158,8.6,2007,1,19,14,51,5.08,10,-8.6
1.2,-112.8962,41.8978,8.6,2007,2,26,11,53,38.39,10,-8.6
1.55,-112.4983,37.5428,8.6,2007,7,4,3,59,19.75,10,-8.6
0.81,-112.2085,41.817,8.6,2008,2,2,1,53,12.84,10,-8.6
0.18,-112.2132,41.8218,8.6,2008,8,10,7,33,33.25,10,-8.6
1.12,-113.1255,37.4412,8.6,2008,9,1,17,34,17.57,10,-8.6
3.51,-111.1425,41.6903,8.6,2008,10,12,3,26,1.41,10,-8.6
0.85,-112.3903,41.7127,8.6,2008,10,22,23,32,25.71,10,-8.6
0.96,-112.3905,41.7077,8.6,2008,10,23,11,57,26.07,10,-8.6
0.5,-112.3917,41.7198,8.6,2008,11,20,12,33,26.36,10,-8.6
1.19,-113.0852,37.848,8.6,2009,5,27,6,8,2.14,10,-8.6
0.41,-112.2168,41.8173,8.6,2009,6,6,6,28,7.73,10,-8.6
1.54,-112.7247,41.865,8.6,2009,9,4,18,46,29.08,10,-8.6
0.67,-111.5603,40.8237,8.6,2010,1,20,9,2,6.2,10,-8.6
0.31,-111.3345,40.4988,8.6,2010,4,22,8,21,53.95,10,-8.6
1.02,-111.7402,39.8837,8.6,2010,6,21,3,31,58.7,10,-8.6
0.48,-111.719,41.7387,8.6,2010,8,12,22,14,18.09,10,-8.6
1.55,-111.936,38.8752,8.6,2010,11,19,11,45,27.25,10,-8.6
0.7,-111.6065,40.9062,8.7,2000,4,22,22,18,40.71,10,-8.7
1.32,-111.7452,42.2115,8.7,2000,7,10,17,57,30.22,10,-8.7
1.34,-112.6338,42.0252,8.7,2000,9,5,8,55,26.37,10,-8.7
0.66,-112.5722,41.8887,8.7,2001,1,19,11,10,24.19,10,-8.7
0.68,-111.088,40.5482,8.7,2001,4,4,5,9,40.09,10,-8.7
0.37,-111.3257,40.5065,8.7,2001,6,30,1,22,40.75,10,-8.7
1.3,-113.0697,37.036,8.7,2001,7,9,17,21,15.78,10,-8.7
0.75,-112.0932,40.5095,8.7,2001,11,20,7,43,9.66,10,-8.7
1.97,-112.4837,41.844,8.7,2002,7,22,5,20,57.22,10,-8.7
1.01,-112.4887,41.849,8.7,2002,7,22,6,35,54.92,10,-8.7
1.66,-111.584,40.6495,8.7,2002,9,14,4,2,32.56,10,-8.7
1.74,-112.3837,41.6087,8.7,2002,11,4,0,13,37.96,10,-8.7
0.85,-112.532,41.483,8.7,2003,1,20,14,20,17.2,10,-8.7
0.19,-111.4153,40.5068,8.7,2003,4,20,8,57,1.66,10,-8.7
1.66,-112.1968,38.5837,8.7,2003,5,25,6,3,21.54,10,-8.7
0.81,-111.225,40.3253,8.7,2003,5,31,17,8,51.12,10,-8.7
0.62,-111.3357,40.4993,8.7,2003,8,27,0,59,36.22,10,-8.7
1.42,-112.8838,38.0682,8.7,2003,11,7,19,12,8.42,10,-8.7
0.59,-111.3322,40.5025,8.7,2003,11,20,22,1,33.46,10,-8.7
0.7,-112.4897,38.4498,8.7,2003,12,2,22,7,52.07,10,-8.7
2.29,-112.0703,40.726,8.7,2004,6,8,14,56,25.11,10,-8.7
0.92,-112.606,41.9452,8.7,2004,8,21,0,41,14.63,10,-8.7
1.36,-112.5715,41.9107,8.7,2005,2,17,5,25,3.55,10,-8.7
0.34,-112.1952,41.5473,8.7,2005,3,16,11,2,2.95,10,-8.7
1.84,-112.542,37.524,8.7,2005,6,23,19,55,23.09,10,-8.7
1.71,-113.202,37.9508,8.7,2005,7,11,9,40,1,10,-8.7
0.89,-111.4925,41.8372,8.7,2005,9,24,18,10,4.13,10,-8.7
0.64,-111.594,40.5853,8.7,2005,11,1,21,44,57.5,10,-8.7
0.99,-111.103,41.0787,8.7,2006,1,3,20,7,40.57,10,-8.7
0.67,-112.5928,38.564,8.7,2006,5,16,7,0,16.84,10,-8.7
2.7,-112.8875,40.9455,8.7,2006,6,20,1,53,25.61,10,-8.7
1.81,-112.0428,40.751,8.7,2006,7,8,5,23,32.91,10,-8.7
0.43,-112.313,41.7695,8.7,2007,6,24,7,45,22.55,10,-8.7
1.45,-112.3885,41.7368,8.7,2007,9,23,10,0,55.62,10,-8.7
1.41,-112.5452,42.13,8.7,2007,11,21,4,49,6.38,10,-8.7
0.89,-112.2075,41.8113,8.7,2008,2,9,8,8,24.46,10,-8.7
2.24,-111.9332,39.3717,8.7,2008,8,24,8,20,12.81,10,-8.7
1.31,-112.3348,37.526,8.7,2008,10,22,12,41,42.87,10,-8.7
2.92,-112.3863,41.7102,8.7,2008,10,23,3,18,1.16,10,-8.7
0.65,-112.3953,41.7093,8.7,2008,10,23,11,40,1.49,10,-8.7
1.71,-112.394,41.7153,8.7,2008,11,20,14,51,43.75,10,-8.7
1.03,-112.3897,41.7197,8.7,2008,11,21,2,19,2.6,10,-8.7
0.59,-112.3967,41.7223,8.7,2008,11,21,2,55,58.72,10,-8.7
0.73,-112.3903,41.7172,8.7,2008,11,21,12,40,42.14,10,-8.7
1.24,-112.2058,41.8133,8.7,2009,6,7,12,42,48.21,10,-8.7
1.58,-111.588,38.804,8.7,2010,1,25,18,12,58.67,10,-8.7
0.46,-111.7107,41.5897,8.7,2010,8,9,8,38,14.4,10,-8.7
1.83,-111.1137,39.8337,8.7,2010,11,21,17,38,25.83,10,-8.7
0.66,-111.4687,40.762,8.8,2000,2,16,5,57,1.92,10,-8.8
